customer_id,first_name,last_name,age,gender,city,state,signup_date,segment,membership_tier,preferred_channel,is_active,lifetime_value
1090,Marina,Silva,32.0,,Belo Horizonte,MG,2025-06-25,consumer,bronze,direct,1,62.67
1091,Carla,Pereira,38.0,M,Curitiba,PR,2024-09-08,consumer,bronze,social,1,76.12
1092,Andre,Tanaka,40.0,Other,Goiania,GO,2024-10-11,small_business,bronze,social,1,192.46
1093,Pedro,Tanaka,28.0,Other,Salvador,BA,2025-08-22,consumer,bronze,paid_search,1,20.0
1094,Juyoung,Rodrigues,30.0,Other,Rio de Janeiro,RJ,2023-11-25,consumer,bronze,social,1,22.93
1095,Olivia,Silva,37.0,M,Florianopolis,SC,2024-10-31,consumer,bronze,direct,0,118.09
1096,Ana,Park,26.0,Other,Goiania,GO,2023-10-06,small_business,silver,referral,1,112.04
1097,Felipe,Pereira,54.0,M,Rio de Janeiro,RJ,2023-08-15,small_business,bronze,direct,1,36.42
1098,Rafael,Nagata,41.0,M,Goiania,GO,2025-04-20,consumer,silver,paid_search,1,47.67
1099,Rafael,Ferreira,27.0,,Goiania,GO,2024-11-01,consumer,silver,email,0,170.87
1100,Camila,Ribeiro,32.0,F,Recife,PE,2025-02-11,consumer,bronze,social,1,131.23
1101,Beatriz,Oliveira,47.0,M,Goiania,GO,2024-04-13,consumer,silver,direct,1,44.57
1102,Marina,Cardoso,34.0,Other,Brasilia,DF,2023-04-12,consumer,bronze,referral,1,27.46
1103,Tiago,Souza,,,Porto Alegre,RS,2023-12-15,consumer,silver,email,1,148.46
1104,Daniel,Pereira,20.0,M,Salvador,BA,2025-10-09,small_business,silver,organic,1,67.5
1105,Pedro,Araujo,24.0,,Curitiba,PR,2024-08-12,consumer,bronze,direct,1,54.32
1106,Camila,Ferreira,28.0,M,Fortaleza,CE,2024-03-17,consumer,gold,social,0,27.21
1107,Ana,Ferreira,34.0,M,Recife,PE,2023-10-26,consumer,silver,email,1,23.39
1108,Tiago,Matsuda,30.0,,Belo Horizonte,MG,2025-01-27,small_business,platinum,direct,0,42.64
1109,Mateus,Almeida,32.0,,Porto Alegre,RS,2025-03-25,consumer,silver,organic,1,96.32
1110,Daniel,Melo,30.0,Other,Curitiba,PR,2023-05-30,consumer,gold,email,1,20.0
1111,Valentina,Cardoso,34.0,F,Salvador,BA,2024-12-26,consumer,bronze,email,1,
1112,Joao,Park,37.0,M,Campinas,SP,2025-02-19,small_business,gold,paid_search,1,51.65
1113,Tiago,Costa,39.0,,Campinas,SP,2023-03-26,consumer,bronze,referral,1,21.26
1114,Carla,Nagata,26.0,,Salvador,BA,2023-09-28,consumer,bronze,direct,0,46.42
1115,Bruno,Lima,29.0,Other,Rio de Janeiro,RJ,2024-10-03,consumer,bronze,paid_search,1,32.17
1116,Andre,Rodrigues,32.0,Other,Recife,PE,2024-08-02,consumer,gold,paid_search,0,68.43
1117,Karen,Araujo,39.0,M,Recife,PE,2023-12-04,consumer,bronze,organic,1,155.59
1118,Bruno,Almeida,34.0,M,Goiania,GO,2025-06-20,consumer,bronze,direct,1,27.68
1119,Felipe,Matsuda,30.0,,Salvador,BA,2024-06-16,consumer,silver,organic,1,75.29
1120,Olivia,Araujo,33.0,M,Porto Alegre,RS,2025-09-20,consumer,silver,organic,1,31.82
1121,Julia,Ferreira,39.0,M,Rio de Janeiro,RJ,2024-02-22,consumer,gold,direct,1,54.66
1122,Tiago,Silva,34.0,M,Curitiba,PR,2024-03-10,consumer,bronze,organic,1,90.92
1123,Luisa,Araujo,35.0,Other,Rio de Janeiro,RJ,2024-05-19,consumer,platinum,paid_search,1,55.07
1124,Marina,Kim,52.0,F,Goiania,GO,2023-09-07,consumer,bronze,paid_search,1,60.43
1125,Carla,Matsuda,37.0,,Brasilia,DF,2023-03-01,consumer,gold,direct,1,30.52
1126,Karen,Santos,21.0,,Curitiba,PR,2023-01-12,consumer,bronze,email,1,44.23
1127,Gabriela,Santos,32.0,Other,Florianopolis,SC,2023-09-22,consumer,silver,social,1,95.08
1128,Sofia,Cardoso,18.0,,Sao Paulo,SP,2023-05-25,consumer,platinum,paid_search,0,20.0
1129,Carla,Silva,64.0,M,Belo Horizonte,MG,2025-03-27,consumer,gold,direct,1,57.12
1130,Yuki,Lima,36.0,,Recife,PE,2024-08-06,consumer,silver,email,1,57.8
1131,Andre,Cardoso,18.0,F,Florianopolis,SC,2024-09-27,consumer,silver,organic,1,53.7
1132,Paulo,Matsuda,45.0,,Campinas,SP,2024-02-14,consumer,silver,organic,0,158.41
1133,Carla,Tanaka,18.0,M,Fortaleza,CE,2025-05-16,consumer,bronze,social,0,100.53
1134,Bruno,Barbosa,34.0,,Recife,PE,2023-07-10,consumer,bronze,organic,1,78.35
1135,Beatriz,Araujo,28.0,F,Goiania,GO,2023-11-14,consumer,bronze,direct,1,24.42
1136,Beatriz,Araujo,31.0,M,Recife,PE,2023-06-12,consumer,gold,email,1,62.07
1137,Renata,Tanaka,35.0,F,Curitiba,PR,2024-05-24,consumer,bronze,paid_search,1,51.83
1138,Daniel,Barbosa,37.0,F,Sao Paulo,SP,2025-11-17,consumer,silver,paid_search,1,32.53
1139,Lucas,Rodrigues,63.0,F,Florianopolis,SC,2024-06-02,consumer,bronze,organic,1,36.72
1140,Felipe,Costa,40.0,F,Goiania,GO,2025-08-05,consumer,bronze,social,1,37.07
1141,Karen,Ribeiro,30.0,,Florianopolis,SC,2024-09-01,consumer,silver,paid_search,1,45.66
1142,Beatriz,Costa,28.0,F,Curitiba,PR,2024-11-30,consumer,gold,paid_search,1,46.53
1143,Julia,Souza,27.0,F,Fortaleza,CE,2024-06-15,consumer,bronze,organic,1,
1144,Felipe,Araujo,46.0,,Rio de Janeiro,RJ,2023-01-28,consumer,bronze,email,0,37.04
1145,Joao,Cardoso,18.0,Other,Florianopolis,SC,2025-09-23,consumer,silver,direct,1,153.77
1146,Rafael,Ferreira,19.0,M,Florianopolis,SC,2025-03-19,consumer,bronze,social,1,
1147,Juyoung,Almeida,31.0,M,Rio de Janeiro,RJ,2023-02-02,consumer,bronze,direct,1,102.44
1148,Nicolas,Melo,18.0,Other,Brasilia,DF,2024-05-10,small_business,bronze,direct,1,127.6
1149,Nicolas,Silva,33.0,M,Brasilia,DF,2025-08-28,consumer,bronze,direct,1,20.0
1150,Paulo,Silva,25.0,M,Salvador,BA,2025-09-20,consumer,silver,social,1,52.84
1151,Bruno,Nagata,,,Fortaleza,CE,2025-03-13,consumer,gold,organic,1,63.31
1152,Bruno,Araujo,41.0,,Salvador,BA,2024-08-18,small_business,bronze,organic,1,21.67
1153,Ana,Tanaka,40.0,F,Sao Paulo,SP,2025-12-17,consumer,gold,organic,0,34.49
1154,Andre,Araujo,40.0,Other,Goiania,GO,2025-05-04,consumer,bronze,email,1,70.05
1155,Felipe,Ferreira,45.0,,Recife,PE,2023-02-12,consumer,bronze,referral,0,84.94
1156,Hiro,Ribeiro,35.0,Other,Belo Horizonte,MG,2025-11-05,consumer,silver,paid_search,1,20.0
1157,Eduarda,Ferreira,46.0,,Florianopolis,SC,2025-08-17,consumer,bronze,organic,0,254.4
1158,Rafael,Araujo,34.0,M,Goiania,GO,2025-01-07,small_business,silver,referral,1,26.4
1159,Mateus,Araujo,18.0,M,Curitiba,PR,2023-06-26,consumer,bronze,email,1,27.2
1160,Rafael,Tanaka,26.0,,Salvador,BA,2023-07-26,small_business,silver,direct,1,108.39
1161,Ana,Kim,29.0,Other,Belo Horizonte,MG,2023-04-07,consumer,silver,organic,1,228.67
1162,Bruno,Oliveira,47.0,F,Brasilia,DF,2025-10-28,consumer,silver,organic,1,71.92
1163,Paulo,Rodrigues,43.0,Other,Rio de Janeiro,RJ,2024-04-03,small_business,bronze,direct,0,66.72
1164,Andre,Lima,40.0,F,Campinas,SP,2024-07-01,consumer,gold,organic,0,20.0
1165,Camila,Souza,50.0,F,Salvador,BA,2025-07-25,small_business,silver,email,1,96.92
1166,Daniel,Costa,53.0,M,Sao Paulo,SP,2025-11-04,consumer,gold,social,0,84.42
1167,Juyoung,Matsuda,38.0,,Brasilia,DF,2024-08-21,consumer,gold,organic,1,52.65
1168,Yuki,Kim,24.0,M,Rio de Janeiro,RJ,2023-11-12,consumer,gold,paid_search,1,91.04
1169,Nicolas,Silva,38.0,,Belo Horizonte,MG,2025-06-18,consumer,bronze,paid_search,0,33.04
1170,Carla,Rodrigues,31.0,,Campinas,SP,2023-12-17,consumer,silver,paid_search,1,110.2
1171,Eduarda,Barbosa,33.0,M,Goiania,GO,2024-05-17,small_business,silver,organic,1,87.18
1172,Beatriz,Tanaka,55.0,Other,Recife,PE,2025-04-26,small_business,silver,direct,1,74.93
1173,Luisa,Silva,58.0,F,Salvador,BA,2023-10-26,consumer,platinum,email,0,56.54
1174,Luisa,Costa,44.0,,Porto Alegre,RS,2025-04-02,consumer,bronze,social,1,27.01
1175,Andre,Ribeiro,18.0,Other,Goiania,GO,2023-11-06,consumer,silver,social,1,51.68
1176,Pedro,Nagata,42.0,F,Goiania,GO,2024-09-15,consumer,bronze,organic,1,24.12
1177,Juyoung,Park,42.0,M,Campinas,SP,2023-10-28,consumer,silver,social,1,108.89
1178,Juyoung,Kim,35.0,,Fortaleza,CE,2025-06-24,small_business,silver,paid_search,1,51.94
1179,Bruno,Melo,47.0,M,Curitiba,PR,2023-06-22,small_business,bronze,referral,1,122.98
1180,Gabriela,Oliveira,34.0,Other,Campinas,SP,2024-08-04,consumer,silver,referral,1,123.39
1181,Ana,Silva,34.0,Other,Goiania,GO,2023-11-24,consumer,silver,organic,1,102.87
1182,Renata,Souza,25.0,Other,Curitiba,PR,2025-05-15,consumer,gold,organic,1,128.81
1183,Daniel,Santos,39.0,F,Campinas,SP,2024-12-26,small_business,silver,social,1,26.97
1184,Olivia,Nagata,21.0,M,Fortaleza,CE,2023-01-11,enterprise,gold,email,1,38.97
1185,Juyoung,Park,49.0,M,Curitiba,PR,2023-10-14,consumer,gold,organic,1,80.81
1186,Camila,Kim,30.0,M,Campinas,SP,2024-01-30,consumer,platinum,paid_search,1,26.35
1187,Carla,Santos,36.0,M,Recife,PE,2023-06-17,consumer,platinum,organic,1,65.09
1188,Lucas,Barbosa,32.0,,Salvador,BA,2023-06-09,small_business,silver,social,0,39.54
1189,Yuki,Tanaka,36.0,,Fortaleza,CE,2025-10-18,small_business,bronze,email,0,43.34
1190,Eduarda,Barbosa,22.0,,Recife,PE,2023-11-30,consumer,bronze,social,1,82.27
1191,Julia,Barbosa,39.0,M,Florianopolis,SC,2025-11-17,consumer,silver,organic,1,43.12
1192,Sofia,Kim,31.0,F,Sao Paulo,SP,2023-11-18,consumer,gold,paid_search,1,35.92
1193,Daniel,Kim,32.0,F,Recife,PE,2023-08-14,consumer,bronze,social,1,72.87
1194,Joao,Kim,45.0,,Rio de Janeiro,RJ,2025-01-30,consumer,bronze,organic,1,163.83
1195,Rafael,Ribeiro,52.0,Other,Brasilia,DF,2023-10-19,consumer,bronze,paid_search,0,68.09
1196,Camila,Araujo,,Other,Belo Horizonte,MG,2024-01-10,small_business,silver,social,0,47.34
1197,Paulo,Ribeiro,33.0,,Sao Paulo,SP,2025-05-05,consumer,gold,organic,1,100.48
1198,Camila,Cardoso,19.0,M,Recife,PE,2025-08-31,consumer,silver,referral,0,77.83
1199,Mateus,Matsuda,26.0,Other,Salvador,BA,2025-07-10,consumer,bronze,direct,1,39.55
1200,Marina,Pereira,41.0,Other,Fortaleza,CE,2025-04-18,consumer,bronze,paid_search,0,87.28
1201,RAFAEL,Rodrigues,34.0,M,Sao Paulo,SP,2023-12-31,consumer,bronze,email,1,92.98
1202,NICOLAS,Kim,24.0,,Belo Horizonte,MG,2024-10-08,consumer,bronze,direct,1,177.24
1203,CAMILA,Ribeiro,38.0,M,Rio de Janeiro,RJ,2023-07-22,consumer,bronze,organic,1,23.38
1204,LUCAS,Silva,27.0,M,Curitiba,PR,2024-11-26,consumer,silver,organic,1,196.48
1205,RAFAEL,Pereira,33.0,M,Fortaleza,CE,2025-03-09,consumer,bronze,paid_search,1,48.43
1206,ANDRE,Rodrigues,37.0,,Recife,PE,2023-10-02,consumer,silver,paid_search,1,185.18
1207,PEDRO,Rodrigues,25.0,M,Curitiba,PR,2025-06-26,consumer,bronze,direct,1,33.93
1208,ANA,Nagata,42.0,M,Florianopolis,SC,2024-01-17,consumer,silver,organic,1,63.64
1209,MARINA,Lima,31.0,F,Florianopolis,SC,2025-11-03,consumer,bronze,paid_search,1,42.61
1210,RENATA,Park,38.0,Other,Recife,PE,2024-04-01,small_business,silver,social,1,129.13
1211,HIRO,Ribeiro,43.0,F,Fortaleza,CE,2024-12-23,consumer,bronze,email,1,251.22
1212,JULIA,Lima,39.0,,Curitiba,PR,2025-09-29,consumer,bronze,paid_search,0,55.38
1213,GABRIELA,Oliveira,24.0,F,Sao Paulo,SP,2024-05-07,small_business,bronze,direct,0,127.94
1214,VALENTINA,Rodrigues,,Other,Fortaleza,CE,2023-02-23,small_business,silver,organic,0,102.04
1215,VALENTINA,Cardoso,,Other,Salvador,BA,2023-06-12,small_business,bronze,email,1,83.94
1216,NICOLAS,Melo,32.0,M,Salvador,BA,2025-02-04,consumer,bronze,email,1,120.47
1217,JUYOUNG,Almeida,31.0,M,Rio de Janeiro,RJ,2023-02-02,consumer,bronze,direct,1,102.44
1218,JULIA,Rodrigues,44.0,,Belo Horizonte,MG,2023-10-11,consumer,gold,direct,1,288.26
1219,EDUARDA,Almeida,31.0,Other,Sao Paulo,SP,2024-03-31,consumer,bronze,email,1,159.49
1220,PEDRO,Costa,23.0,M,Fortaleza,CE,2023-07-28,consumer,platinum,direct,1,64.03
